Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance,Orderd_hour,Orderd_minute,Orderd_picked_hour,Orderd_picked_minute
4.9,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,25,20.86,23.0,35.0,23.0,45.0
4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,18,10.87,18.0,10.0,18.0,25.0
4.3,Windy,Low,0,Buffet,motorcycle,0.0,No,,25,2.98,10.0,40.0,10.0,45.0
3.0,Sunny,Low,0,Meal,motorcycle,2.0,No,Metropolitian,33,16.11,22.0,40.0,22.0,50.0
4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,,29,7.76,21.0,55.0,22.0,10.0
4.4,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,33,1.55,11.0,10.0,11.0,25.0
4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,9.19,23.0,35.0,23.0,50.0
4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,7.56,22.0,45.0,22.0,30.0
4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,19,12.16,17.0,35.0,17.0,40.0
4.9,Fog,Medium,2,Meal,motorcycle,0.0,No,Urban,18,9.19,17.0,20.0,17.0,25.0
4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,4.54,23.0,35.0,23.0,50.0
4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,9.19,17.0,25.0,17.0,40.0
4.5,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,16.72,17.0,25.0,17.0,35.0
4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,30,2.93,11.0,10.0,11.0,25.0
4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21,11.01,18.0,35.0,18.0,45.0
5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,3.06,8.0,15.0,8.0,20.0
4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,22,20.26,22.0,15.0,22.0,30.0
5.0,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,19.66,23.0,45.0,23.0,30.0
,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,13.79,21.0,10.0,21.0,25.0
4.9,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30,10.28,20.0,40.0,20.0,55.0
5.0,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,7.57,22.0,55.0,22.0,40.0
5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,18,1.55,8.0,20.0,8.0,35.0
4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,13.97,19.0,50.0,20.0,5.0
4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,37,20.21,18.0,25.0,18.0,40.0
5.0,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,31,16.48,17.0,35.0,17.0,50.0
4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,13,13.61,17.0,40.0,17.0,50.0
4.5,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,4.67,18.0,40.0,18.0,45.0
4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.65,20.0,45.0,20.0,55.0
4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17,7.57,19.0,15.0,19.0,25.0
4.9,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,28,19.62,19.0,30.0,19.0,45.0
,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,31,10.81,20.0,25.0,20.0,40.0
4.9,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,30,6.21,14.0,35.0,14.0,45.0
4.9,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,35,6.21,12.0,55.0,13.0,5.0
4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,1.55,9.0,15.0,9.0,30.0
4.7,Fog,Low,2,Drinks,motorcycle,0.0,No,Urban,12,1.49,8.0,10.0,8.0,25.0
4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,7.55,21.0,55.0,22.0,10.0
4.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,16.6,18.0,30.0,18.0,45.0
5.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,11.01,19.0,50.0,20.0,5.0
4.8,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Urban,26,3.11,11.0,55.0,12.0,5.0
,Cloudy,Jam,2,Drinks,motorcycle,0.0,Yes,Metropolitian,49,10.72,19.0,55.0,20.0,10.0
4.4,Fog,Low,1,Buffet,scooter,,No,Metropolitian,32,12.1,22.0,55.0,23.0,5.0
4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,3.11,8.0,35.0,8.0,45.0
4.7,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,20,9.44,21.0,50.0,21.0,55.0
5.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,19.98,19.0,15.0,19.0,20.0
4.8,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,6.21,12.0,15.0,12.0,30.0
4.1,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,19.91,18.0,15.0,18.0,30.0
4.7,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,19.88,23.0,15.0,23.0,30.0
4.6,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,17.3,17.0,20.0,17.0,35.0
4.5,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27,16.38,18.0,10.0,18.0,15.0
4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,13.97,21.0,20.0,21.0,30.0
4.7,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,27,16.9,22.0,25.0,22.0,35.0
4.7,Sunny,Low,1,Meal,scooter,1.0,No,Urban,10,4.53,22.0,30.0,22.0,45.0
4.6,Sunny,Low,0,Meal,motorcycle,1.0,,Metropolitian,12,2.98,9.0,0.0,9.0,15.0
4.6,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,44,1.53,11.0,25.0,11.0,30.0
4.5,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,17.07,23.0,50.0,23.0,35.0
,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,22,6.12,14.0,25.0,14.0,40.0
4.8,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,37,10.6,21.0,35.0,21.0,40.0
4.6,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,7.79,20.0,10.0,20.0,25.0
4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,12.11,17.0,10.0,17.0,25.0
4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,28,9.35,21.0,50.0,22.0,5.0
4.8,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,3.1,11.0,45.0,11.0,50.0
4.7,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,35,6.18,14.0,10.0,14.0,25.0
4.6,Fog,High,2,Snack,electric_scooter,1.0,No,Urban,30,3.03,11.0,50.0,12.0,5.0
4.2,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,38,12.44,21.0,25.0,21.0,40.0
5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,12.58,17.0,15.0,17.0,25.0
4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,3.11,8.0,50.0,8.0,55.0
4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,19.36,22.0,15.0,22.0,30.0
4.9,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,10.71,22.0,55.0,23.0,10.0
4.3,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,39,11.01,17.0,25.0,17.0,30.0
4.5,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,24,16.9,23.0,25.0,23.0,35.0
4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,10.72,22.0,15.0,22.0,25.0
4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,25,1.53,8.0,45.0,8.0,50.0
4.1,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.51,11.0,45.0,11.0,55.0
4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,19.91,23.0,35.0,23.0,45.0
4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,28,6.05,16.0,30.0,16.0,45.0
4.7,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33,16.64,17.0,10.0,17.0,20.0
4.9,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,18,4.56,17.0,20.0,17.0,25.0
4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,10.91,21.0,55.0,22.0,10.0
4.7,Stormy,Low,2,Meal,scooter,1.0,No,Urban,17,16.79,22.0,25.0,22.0,35.0
4.7,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,25,13.41,19.0,35.0,19.0,40.0
5.0,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,9.31,18.0,35.0,18.0,45.0
4.2,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,32,6.23,15.0,15.0,15.0,25.0
4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,12.42,19.0,10.0,19.0,20.0
4.8,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27,4.6,23.0,25.0,23.0,30.0
4.9,Fog,High,0,Drinks,motorcycle,0.0,No,Urban,27,6.04,13.0,35.0,13.0,40.0
4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,26,19.62,19.0,10.0,19.0,20.0
4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,11.94,20.0,50.0,21.0,5.0
4.6,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,12.44,23.0,20.0,23.0,35.0
5.0,Windy,Low,1,Snack,scooter,,No,Metropolitian,15,3.1,9.0,10.0,9.0,20.0
4.9,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,10,13.68,22.0,45.0,22.0,55.0
4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28,4.48,21.0,25.0,21.0,35.0
,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,23,3.11,11.0,50.0,12.0,5.0
4.7,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Urban,17,11.94,19.0,15.0,19.0,25.0
4.9,Cloudy,Low,0,Meal,motorcycle,,No,Urban,22,3.1,8.0,40.0,8.0,45.0
2.9,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,34,20.89,23.0,30.0,23.0,40.0
4.0,Cloudy,Jam,1,Snack,scooter,2.0,No,Urban,38,10.26,19.0,45.0,19.0,30.0
4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,20.21,18.0,10.0,18.0,15.0
3.6,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,42,12.42,19.0,20.0,19.0,25.0
4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,31,4.47,21.0,45.0,21.0,55.0
5.0,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,10.59,22.0,45.0,22.0,50.0
4.8,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,1.52,10.0,35.0,10.0,45.0
4.9,Windy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,19,10.76,19.0,35.0,19.0,50.0
4.2,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46,7.45,19.0,10.0,19.0,15.0
4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,3.07,9.0,50.0,9.0,55.0
4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,25,10.49,20.0,50.0,21.0,5.0
4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,9.22,22.0,20.0,22.0,25.0
4.8,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,30,20.18,17.0,15.0,17.0,30.0
4.5,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,7.76,20.0,45.0,20.0,55.0
4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,4.66,23.0,15.0,23.0,30.0
4.8,Stormy,Low,2,Buffet,motorcycle,,No,Metropolitian,14,1.53,9.0,50.0,9.0,55.0
4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.67,21.0,30.0,21.0,35.0
4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,14,1.49,8.0,45.0,8.0,50.0
4.0,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,41,12.48,22.0,40.0,22.0,55.0
4.5,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,12.44,19.0,35.0,19.0,50.0
4.9,Cloudy,Jam,1,Buffet,scooter,0.0,No,Urban,30,10.59,21.0,10.0,21.0,20.0
4.8,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,18,3.11,12.0,0.0,12.0,15.0
4.6,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,10,6.21,15.0,15.0,15.0,20.0
4.5,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,17,13.97,19.0,40.0,19.0,55.0
4.8,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,23,14.02,21.0,0.0,21.0,15.0
4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,35,12.42,17.0,50.0,18.0,5.0
4.7,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,16,20.18,22.0,35.0,22.0,50.0
4.6,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,24,17.14,23.0,0.0,23.0,15.0
4.5,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33,10.56,19.0,40.0,19.0,55.0
4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,10.49,20.0,50.0,21.0,5.0
4.8,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,24,19.34,20.0,20.0,20.0,25.0
4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,12.12,20.0,55.0,21.0,5.0
4.6,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,43,19.36,21.0,20.0,21.0,30.0
4.7,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,19,4.72,17.0,50.0,17.0,35.0
3.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34,13.77,19.0,25.0,19.0,30.0
4.7,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,15,6.21,15.0,35.0,15.0,40.0
4.6,Stormy,Medium,1,Drinks,scooter,0.0,No,Urban,30,20.29,17.0,50.0,18.0,5.0
4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,Yes,Metropolitian,48,20.86,17.0,55.0,17.0,40.0
5.0,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,10.91,22.0,0.0,22.0,15.0
4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,18,7.65,21.0,55.0,22.0,5.0
4.7,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,11,10.87,18.0,15.0,18.0,20.0
4.8,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,34,12.16,20.0,35.0,20.0,40.0
4.3,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,13.62,18.0,35.0,18.0,50.0
4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,10,6.29,15.0,45.0,15.0,50.0
4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,19,13.79,21.0,15.0,21.0,30.0
4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,16.83,23.0,40.0,23.0,45.0
4.9,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,6.04,13.0,0.0,13.0,15.0
4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,20.44,18.0,10.0,18.0,20.0
4.6,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,22,17.07,22.0,50.0,23.0,5.0
4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,1.51,8.0,25.0,8.0,35.0
4.4,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,38,10.56,20.0,35.0,20.0,45.0
3.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,36,20.18,22.0,55.0,23.0,10.0
4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,13.22,21.0,15.0,21.0,30.0
4.9,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,29,20.18,22.0,15.0,22.0,25.0
4.6,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,11,19.67,21.0,10.0,21.0,15.0
4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,3.03,10.0,30.0,10.0,40.0
4.7,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,10.7,18.0,15.0,18.0,25.0
3.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,19.36,19.0,50.0,20.0,5.0
4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,11,4.61,23.0,55.0,23.0,40.0
4.8,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Urban,29,7.57,18.0,0.0,18.0,15.0
5.0,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,28,5.97,12.0,55.0,13.0,10.0
4.9,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,10.72,19.0,55.0,20.0,10.0
4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,17,1.49,11.0,0.0,11.0,15.0
4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,13.41,22.0,15.0,22.0,20.0
3.5,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,36,10.71,22.0,25.0,22.0,30.0
4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,41,12.46,18.0,15.0,18.0,20.0
4.5,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,31,10.64,20.0,30.0,20.0,35.0
4.7,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,13,9.18,18.0,25.0,18.0,30.0
4.3,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,14.02,20.0,0.0,20.0,15.0
4.6,Fog,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17,2.93,10.0,55.0,10.0,40.0
4.9,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,16.64,22.0,55.0,22.0,40.0
4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,6.21,14.0,20.0,14.0,35.0
4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,13.62,19.0,35.0,19.0,45.0
4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,10.87,22.0,25.0,22.0,40.0
4.8,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,22,4.59,23.0,30.0,23.0,45.0
4.7,Fog,Jam,2,Meal,scooter,1.0,No,Urban,24,7.68,20.0,40.0,20.0,45.0
5.0,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,9.18,20.0,40.0,20.0,50.0
4.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,4.6,20.0,15.0,20.0,25.0
4.8,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Urban,12,7.76,22.0,55.0,22.0,40.0
4.8,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,20,7.57,21.0,50.0,22.0,5.0
4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15,4.66,19.0,15.0,19.0,30.0
4.8,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,15,9.26,18.0,15.0,18.0,20.0
4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,22,13.58,22.0,10.0,22.0,20.0
4.5,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,36,12.44,17.0,45.0,17.0,55.0
4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,23,13.99,23.0,30.0,23.0,35.0
4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,17,7.68,21.0,25.0,21.0,35.0
5.0,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,12.44,17.0,30.0,17.0,40.0
4.7,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14,1.51,9.0,50.0,10.0,5.0
4.6,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,13.97,17.0,55.0,17.0,40.0
4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,7.65,17.0,50.0,17.0,35.0
4.8,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,27,1.51,10.0,30.0,10.0,35.0
4.6,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Urban,21,17.08,17.0,55.0,18.0,5.0
4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,6.23,16.0,50.0,17.0,5.0
4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,7.49,20.0,40.0,20.0,50.0
4.8,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,7.86,17.0,50.0,18.0,5.0
4.9,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,36,13.58,19.0,25.0,19.0,30.0
4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,12,1.55,8.0,15.0,8.0,30.0
,Cloudy,Jam,1,Drinks,motorcycle,,No,Urban,20,5990.51,19.0,10.0,19.0,25.0
4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,9.32,17.0,55.0,18.0,10.0
4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,4.56,21.0,35.0,21.0,45.0
4.9,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,10.64,22.0,50.0,23.0,5.0
4.1,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,20.44,20.0,25.0,20.0,40.0
3.9,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,16.82,19.0,30.0,19.0,40.0
4.7,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,10.6,20.0,25.0,20.0,40.0
,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,5016.5,9.0,15.0,9.0,30.0
4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20.21,22.0,35.0,22.0,45.0
4.6,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,10.91,19.0,45.0,19.0,30.0
4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,13.77,18.0,20.0,18.0,25.0
4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,12,4.63,17.0,10.0,17.0,15.0
4.5,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,8.94,23.0,45.0,23.0,30.0
4.1,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,14.15,19.0,55.0,20.0,10.0
4.7,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,42,17.17,19.0,30.0,19.0,35.0
4.5,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,9.12,23.0,40.0,23.0,55.0
5.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,1.49,9.0,25.0,9.0,35.0
4.9,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,26,19.36,19.0,45.0,19.0,50.0
4.4,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,16.72,21.0,55.0,22.0,10.0
4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,13.99,18.0,50.0,18.0,55.0
4.1,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,37,19.76,21.0,50.0,22.0,5.0
4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Semi-Urban,49,10.76,18.0,45.0,18.0,50.0
4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,18,10.44,22.0,0.0,22.0,15.0
5.0,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,7.6,21.0,35.0,21.0,40.0
4.7,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,27,4.49,18.0,10.0,18.0,15.0
4.8,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20.18,19.0,20.0,19.0,25.0
4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,15,17.08,22.0,40.0,22.0,55.0
3.6,Fog,Low,2,Snack,scooter,2.0,No,Metropolitian,38,16.72,22.0,35.0,22.0,45.0
4.7,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,12,9.31,17.0,45.0,17.0,50.0
4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,26,7.68,22.0,40.0,22.0,50.0
4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,1.52,10.0,55.0,11.0,10.0
5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,9.08,21.0,35.0,21.0,40.0
4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,10,9.12,23.0,30.0,23.0,40.0
4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,13.79,22.0,25.0,22.0,35.0
4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,17,16.85,23.0,30.0,23.0,45.0
3.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,34,13.62,18.0,40.0,18.0,45.0
5.0,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,29,6.15,13.0,30.0,13.0,45.0
4.6,Windy,Low,2,Meal,motorcycle,1.0,,Metropolitian,13,1.54,10.0,30.0,10.0,35.0
4.6,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,37,16.38,17.0,15.0,17.0,20.0
4.5,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,28,4.72,17.0,55.0,18.0,10.0
4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,4.56,20.0,45.0,20.0,30.0
4.6,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,3.11,10.0,15.0,10.0,25.0
5.0,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,33,6.06,13.0,45.0,13.0,30.0
4.2,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,47,20.29,20.0,30.0,20.0,35.0
4.5,Sunny,Medium,2,Buffet,scooter,0.0,,,12,12.1,18.0,45.0,18.0,30.0
